cluster,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
4,GO_Biological_Process_2025,Negative Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001243),5/60,1.1243123844449545e-05,0.0032717490387348,0,0,19.40078201368524,221.0865359376014,DNAJA1;SFRP2;HSPB1;CLU;YBX3
4,Reactome_Pathways_2024,Hemostasis,13/707,4.078555005814083e-05,0.0048860658325875,0,0,4.232988642142736,42.78358959232483,PRKCH;HSPA5;PRKCE;PCDH7;ANXA5;PRKCA;CLU;RHOA;TTN;IRF1;KCNMB2;PRKCQ;RAPGEF4
4,Reactome_Pathways_2024,Signal Transduction,28/2613,3.754613600945946e-05,0.0048860658325875,0,0,2.679613152804642,27.305097485006332,PPP1R15A;LAMA2;ADCY2;C3;AKT3;PDE4B;GPC5;CKB;SOX4;DYNC1I1;EGR1;MEF2C;PRKCH;TPM4;PRKCE;NTRK3;PCDH7;MMP3;PRKCA;ARHGAP26;RHOA;CNKSR2;SFRP2;COL6A2;COL6A3;PRKCQ;EVL;RAPGEF4
4,Reactome_Pathways_2024,Response to Elevated Platelet Cytosolic Ca2+,6/133,4.9254695893019885e-05,0.0048860658325875,0,0,10.15491270112975,100.72156099999948,HSPA5;PCDH7;ANXA5;PRKCA;CLU;TTN
4,GO_Biological_Process_2025,Positive Regulation of Cytokine Production (GO:0001819),9/325,3.1311970039474214e-05,0.0072894266251895,0,0,6.267742853079221,65.00595833092176,C3;EGR1;CADM1;IFI16;IRF1;PDE4B;SAA2;PRKCQ;HSPD1
17,GO_Biological_Process_2025,Regulation of Vascular Associated Smooth Muscle Cell Migration (GO:1904752),3/13,1.3872340659575365e-06,0.0005091149022064159,0,0,187.078125,2523.346917535179,DOCK4;IGFBP5;PRKG1
17,GO_Biological_Process_2025,Synaptic Vesicle Clustering (GO:0097091),2/6,4.44290689748568e-05,0.0054351561045908,0,0,302.43939393939394,3030.9316496211063,SYN3;SYN2
17,GO_Biological_Process_2025,Synaptic Vesicle Localization (GO:0097479),2/6,4.44290689748568e-05,0.0054351561045908,0,0,302.43939393939394,3030.9316496211063,SYN3;SYN2
17,Reactome_Pathways_2024,Turbulent Flow Shear Stress Activates Signaling by PIEZO1 and Integrins in Endothelial Cells,3/31,2.13376310655928e-05,0.0058038356498412,0,0,66.75334821428571,717.9348185244262,NFKBIA;PDE4D;FN1
17,GO_Biological_Process_2025,Positive Regulation of Vascular Associated Smooth Muscle Cell Migration (GO:1904754),2/8,8.27524426363012e-05,0.0075925366118806,0,0,201.6060606060606,1895.027824035605,DOCK4;IGFBP5
17,GO_Biological_Process_2025,Negative Regulation of Smooth Muscle Cell Migration (GO:0014912),2/14,0.00026717919670534254,0.0196109530381721,0,0,100.77272727272728,829.1167815334253,IGFBP5;PRKG1
17,Reactome_Pathways_2024,Advanced Glycosylation Endproduct Receptor Signaling,2/13,0.00022926240241596203,0.0212826271524575,0,0,109.93939393939394,921.3628505376656,LGALS3;S100B
17,Reactome_Pathways_2024,Toll-like Receptor Cascades,4/174,0.00023473485829916387,0.0212826271524575,0,0,15.024667931688803,125.56196038595736,DNM3;NFKBIA;S100B;HSP90B1
17,Reactome_Pathways_2024,Nitric Oxide Stimulates Guanylate Cyclase,2/23,0.0007355116472040447,0.0215185494701072,0,0,57.55844155844156,415.2809430634506,PDE1A;PRKG1
17,Reactome_Pathways_2024,Cellular Responses to Mechanical Stimuli,3/93,0.0005719153890272941,0.0215185494701072,0,0,20.703125,154.58028649873583,NFKBIA;PDE4D;FN1
18,GO_Biological_Process_2025,Negative Regulation of Ras Protein Signal Transduction (GO:0046580),2/13,0.00014602284933772086,0.0531523171589303,0,0,139.5874125874126,1232.8007746388705,TGFB2;EPHB2
18,GO_Biological_Process_2025,Primary Neural Tube Formation (GO:0014020),2/28,0.000698524343473833,0.0660706312131007,0,0,59.01183431952663,428.8118857618176,TGFB2;MTHFD1L
18,GO_Biological_Process_2025,Tube Closure (GO:0060606),2/29,0.0007496181542888011,0.0660706312131007,0,0,56.82336182336182,408.8978778076582,TGFB2;MTHFD1L
18,GO_Biological_Process_2025,Neural Tube Closure (GO:0001843),2/30,0.0008024678708939625,0.0660706312131007,0,0,54.79120879120879,390.5418048109173,TGFB2;MTHFD1L
18,GO_Biological_Process_2025,Regulation of Ras Protein Signal Transduction (GO:0046578),2/34,0.0010313326933724,0.0660706312131007,0,0,47.93269230769231,329.6284964283434,TGFB2;EPHB2
18,GO_Biological_Process_2025,Positive Regulation of Synapse Assembly (GO:0051965),2/35,0.0010928921891777,0.0660706312131007,0,0,46.47785547785548,316.9291367208542,SEMA4A;EPHB2
18,GO_Biological_Process_2025,Positive Regulation of Cell Migration (GO:0030335),4/344,0.0012705890617903,0.0660706312131007,0,0,9.623529411764704,64.17233729569156,SEMA4A;SH3RF2;TGFB2;EPHB2
18,GO_Biological_Process_2025,Visual System Development (GO:0150063),2/41,0.0014983775587513,0.068176178923186,0,0,39.315581854043394,255.68386928081543,TGFB2;CPAMD8
18,GO_Biological_Process_2025,Negative Regulation of Small GTPase Mediated Signal Transduction (GO:0051058),2/49,0.0021340868671451,0.086311957737869,0,0,32.61047463175123,200.5451713289671,TGFB2;EPHB2
18,GO_Biological_Process_2025,Embryonic Appendage Morphogenesis (GO:0035113),1/10,0.0139151155631478,0.1032876968258196,0,0,82.1522633744856,351.18281785053944,TGFB2
7,Reactome_Pathways_2024,"Platelet Activation, Signaling and Aggregation",8/262,1.864201268681305e-05,0.008668535899368,0,0,7.8377354729393,85.35366646797145,SELENOP;PLCG2;TIMP3;FLNA;FYN;TLN1;THBS1;RHOB
7,Reactome_Pathways_2024,Signal Transduction,25/2613,8.651431374863588e-05,0.0201145779465578,0,0,2.6993381363115123,25.25284997067497,SPTBN4;ADH1C;PTPRJ;PTPRK;RASAL2;THBS1;AKAP13;FGF7;FLRT2;PLCG2;FLNA;FYN;SRGAP3;PTGDR;STAT1;RUNX1;RHOB;TGFBR2;SFPQ;FABP5;PDE3A;ARHGEF3;TLN1;SQSTM1;FKBP5
7,Reactome_Pathways_2024,Platelet Degranulation,5/128,0.000241082302666492,0.0217370674405737,0,0,9.81062859409082,81.72618748824719,SELENOP;TIMP3;FLNA;TLN1;THBS1
7,Reactome_Pathways_2024,RUNX1 Regulates Transcription of Genes Involved in BCR Signaling,2/6,0.0002774147289637424,0.0217370674405737,0,0,117.11176470588236,959.144996337308,ELF1;RUNX1
7,Reactome_Pathways_2024,Response to Elevated Platelet Cytosolic Ca2+,5/133,0.0002879403849307583,0.0217370674405737,0,0,9.42501905487805,76.839890979812,SELENOP;TIMP3;FLNA;TLN1;THBS1
7,Reactome_Pathways_2024,Signaling by CSF1 (M-CSF) in Myeloid Cells,3/31,0.0003272246711484224,0.0217370674405737,0,0,25.363520408163264,203.5387905565073,STAT1;PLCG2;FYN
7,Reactome_Pathways_2024,RUNX1 Regulates Transcription of Genes Involved in Interleukin Signaling,2/5,0.0001854676106804791,0.0217370674405737,0,0,156.15686274509804,1341.798189854621,ELF1;RUNX1
7,Reactome_Pathways_2024,GPVI-mediated Activation Cascade,3/35,0.000470515195928311,0.027348695763333,0,0,22.188616071428573,170.00212706160107,PLCG2;FYN;RHOB
7,Reactome_Pathways_2024,O-glycosylation of TSR Domain-Containing Proteins,3/39,0.0006488047770567378,0.027426747393762,0,0,19.71924603174603,144.74673339923683,SPON2;THSD7A;THBS1
7,Reactome_Pathways_2024,Cytokine Signaling in Immune System,11/776,0.0005331575632397877,0.027426747393762,0,0,3.6227726178190576,27.30372706403766,STAT1;STAT4;PLCG2;FLNA;PTPRJ;FYN;LBP;GBP2;SOD2;SQSTM1;TRIM22
